sapl_id,status,veredito,score_greenwashing,score_derivado,divergencia_score,retorica,efeito,mecanismos,confianca,n_citacoes,n_citacoes_evidencia,n_citacoes_editorial,n_citacoes_orfas,n_secao_mal_declarada,vazamento,vazamento_origem,fonte_texto,texto_truncado,dossie_versao,lacunas,justificativa,problemas,modelo,prompt_versao,quando
7137,ok,protecao_genuina,0.1,0.0,0.1,leve,fortalece,,0.95,4,4,0,0,0,False,,ambos,false,3,"Não há lacunas significativas; o dossiê contém o projeto original e a lei promulgada, permitindo a comparação direta.","A norma possui natureza estritamente administrativa e fiscal, focada na organização da arrecadação de receitas não-tributárias decorrentes da exploração de recursos naturais. Embora a ementa mencione recursos hídricos e minerais, o objetivo central é a estruturação da competência dos Auditores Fiscais para garantir o recebimento de compensações financeiras, conforme justificado pelo Poder Executivo no projeto original: 'atualmente não há, no estado de Rondônia, legislação que regulamente o exercício da referida competência'.

Não se trata de greenwashing, pois a norma não utiliza retórica de proteção ambiental para disfarçar retrocessos; ela é transparente quanto ao seu objetivo de eficiência fiscal. O efeito prático é o fortalecimento da capacidade estatal de fiscalizar a exploração de re",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:43:48+00:00
7173,com_ressalvas,simbolica,0.6,0.6,0.0,forte,misto,M1_norma_programatica_vazia,0.8,4,2,0,2,0,False,,ambos,false,3,Ausência de dados sobre a efetiva implementação ou fiscalização da lei pelo órgão ambiental estadual após 2015. | Falta de clareza sobre a existência de sanções administrativas específicas para concessionárias que não cumprirem o plantio.,"A norma apresenta uma retórica forte de proteção ambiental, invocando o princípio do poluidor-pagador para justificar a obrigação de plantio de árvores por concessionárias. Contudo, a eficácia prática é duvidosa, pois a lei não estabelece sanções claras para o descumprimento da obrigação de plantio, nem define metas orçamentárias específicas para a fiscalização pelo Poder Executivo, caracterizando-se como uma norma programática de difícil execução (M1).

Durante a tramitação, houve alterações significativas: o projeto original foi acrescido de dispositivos na lei promulgada, como a exigência de espécies nativas e licenciamento (§ 1º), o que tecnicamente qualifica a execução, mas também a inclusão da faculdade de venda de créditos de carbono (§ 2º). Esta última inserção sugere uma mercantil",2/4 citações órfãs,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:43:52+00:00
7234,ok,nao_ambiental,0.0,0.125,0.125,leve,neutro,,1.0,2,2,0,0,0,False,,ambos,false,3,,"A norma trata exclusivamente de uma operação administrativa de transferência de patrimônio imobiliário do Estado de Rondônia para o IBAMA. Embora o donatário seja um órgão ambiental, a lei não institui políticas, programas ou regulações de proteção ambiental, limitando-se a regularizar a ocupação de um imóvel já utilizado pelo referido órgão.

Não foram identificados mecanismos de dissimulação ou retrocesso. A comparação entre o projeto original e a lei promulgada não revela alterações substanciais, mantendo-se a cláusula de reversão que protege o interesse público sobre o bem doado. A norma é de natureza puramente administrativa/patrimonial, não possuindo impacto direto na proteção ou degradação do meio ambiente.",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:43:55+00:00
7250,ok,greenwashing,0.8,1.0,0.2,forte,enfraquece,M2_reframing_de_regressao,0.9,3,3,0,0,0,False,,ambos,false,3,Ausência de dados sobre o impacto orçamentário da isenção na estrutura do órgão ambiental estadual. | Falta de informações sobre se a isenção se aplica apenas à taxa ou se desobriga também a submissão ao rito de licenciamento.,"A norma utiliza uma retórica de 'apoio aos municípios' e 'desburocratização' para justificar a isenção de taxas de licenciamento ambiental. Embora apresentada como uma medida de auxílio financeiro aos entes públicos, o efeito prático é a redução da receita do órgão ambiental estadual, o que compromete a sustentabilidade financeira das atividades de controle e fiscalização ambiental. O autor do projeto utiliza argumentos de 'imunidade recíproca' para enquadrar a isenção como um avanço federativo, dissimulando o impacto negativo na capacidade de gestão ambiental do Estado.

Não houve alterações significativas entre o projeto original e a lei promulgada, mantendo-se a isenção ampla. A justificativa do projeto revela que a motivação é puramente orçamentária, ignorando que o licenciamento ambie",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:43:59+00:00
7252,ok,simbolica,0.2,0.25,0.05,forte,neutro,M1_norma_programatica_vazia,0.9,4,4,0,0,0,False,,ambos,false,3,Ausência de informações sobre a efetiva implementação dos Termos de Compromisso pelo órgão ambiental estadual após a promulgação da lei.,"A norma possui caráter predominantemente simbólico, focada na proteção da liberdade religiosa e no reconhecimento cultural do uso da Ayahuasca. Embora utilize retórica ambiental ao mencionar a 'autossustentabilidade das espécies' e a necessidade de 'Termo de Compromisso' junto ao órgão ambiental (Art. 2º, § 2º), a lei não altera substancialmente o regime de fiscalização ambiental, apenas tenta blindar o transporte ritualístico de eventuais apreensões sob a justificativa de ser um 'ato litúrgico' (Art. 5º). 

Não foram identificadas alterações significativas entre o projeto original e a lei promulgada que indiquem retrocesso ambiental ou inserção de 'jabutis'. A norma se enquadra como simbólica pois, embora mencione o órgão ambiental, não estabelece sanções específicas, metas quantitativas ",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:44:03+00:00
7291,ok,greenwashing,0.85,1.0,0.15,forte,enfraquece,M2_reframing_de_regressao;M5_delegacao_desregulamentadora,0.9,4,4,0,0,0,False,,ambos,false,3,Ausência de detalhamento sobre os procedimentos simplificados de análise e aprovação mencionados na justificativa do projeto. | Falta de clareza sobre como a SEDAM regulamentará as reservas extrativistas mencionadas no Art. 8º.,"A norma utiliza uma retórica de 'desenvolvimento sustentável' e proteção às pequenas propriedades para, na prática, flexibilizar exigências de regularidade fundiária para a exploração de planos de manejo florestal. Ao equiparar a simples alegação de 'ocupação mansa e pacífica' à comprovação documental de direito sobre a terra (Art. 3º), a lei reduz o rigor do controle estatal sobre quem pode explorar recursos florestais em áreas de posse.

Adicionalmente, a lei utiliza o mecanismo de reframing ao apresentar a simplificação documental como um apoio ao pequeno produtor, enquanto abre brechas para que projetos comunitários superem os limites de área estabelecidos para pequenas propriedades (Art. 6º, VI). A norma se enquadra como greenwashing pois utiliza o discurso de sustentabilidade e apoio",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:44:07+00:00
7303,ok,greenwashing,0.8,1.0,0.2,forte,enfraquece,M5_delegacao_desregulamentadora,0.85,4,4,0,0,0,False,,lei,true,3,"O texto integral da lei está truncado, impossibilitando a análise completa dos anexos e de eventuais dispositivos finais que poderiam mitigar ou agravar os efeitos observados. | Ausência do Projeto de Lei original para comparação e identificação de possíveis emendas jabuti.","A norma utiliza uma retórica de estruturação do sistema de licenciamento ambiental (Eixo R), apresentando-se como um instrumento de controle e proteção. Contudo, o Eixo E revela mecanismos de desregulamentação. O Art. 2º, § 2º, delega ao Poder Executivo (via regulamento) a definição de critérios para dispensa de licenciamento, o que fragiliza o controle preventivo sobre atividades potencialmente poluidoras. 

Adicionalmente, o Art. 28, § 4º, institucionaliza a continuidade de atividades irregulares sob a figura do Termo de Compromisso Ambiental, permitindo que empreendimentos operem sem a devida licença prévia, o que contradiz a finalidade preventiva do licenciamento ambiental. A norma, portanto, mascara a flexibilização do controle ambiental sob a roupagem de um sistema de licenciamento o",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:44:13+00:00
7422,descartada,indeterminado,0.0,,,nenhuma,indeterminado,,0.3,3,1,0,2,0,False,,lei,true,3,"Ausência do texto da Lei 3.686/2015 para comparação dos anexos alterados. | Ausência do Projeto de Lei original para verificar a intenção legislativa e possíveis emendas jabuti. | O texto integral da norma está truncado, impossibilitando a análise completa de todos os anexos e dispositivos.","A norma analisada é estritamente técnica e administrativa, focada na atualização de anexos de licenciamento e na adequação de taxas (Art. 4º). Não há retórica ambientalista ou dissimulação identificável, pois a lei se limita a operacionalizar o sistema de licenciamento já existente. O dossiê não fornece o texto da lei anterior (Lei 3.686/2015) nem o projeto de lei original, o que impede qualquer análise comparativa para verificar se houve retrocesso ou avanço na proteção ambiental (M2 ou M3).",2/3 citações não existem no dossiê,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:44:18+00:00
7442,com_ressalvas,simbolica,0.6,0.5,0.1,leve,enfraquece,M1_norma_programatica_vazia,1.0,3,3,0,0,0,False,,ambos,false,3,,"A norma, originalmente concebida para instituir uma data comemorativa acompanhada de obrigações de políticas públicas e campanhas educativas (Art. 2º e 3º do projeto original), foi esvaziada pelo veto do Poder Executivo. O veto, fundamentado na ausência de estimativa de impacto orçamentário, removeu os únicos dispositivos que conferiam algum efeito prático à lei, restando apenas a instituição da data no calendário oficial.

O resultado é uma norma puramente simbólica, que mantém a retórica de preocupação ambiental na ementa, mas que, na prática, não impõe qualquer dever ou ação concreta ao Estado. A desidratação do projeto original entre a fase de tramitação e a promulgação final caracteriza o esvaziamento de conteúdo protetivo, transformando uma proposta de ação em uma mera efeméride sem ","veredito simbolica com efeito 'enfraquece' (simbólica é promessa vazia; se retira proteção sob retórica verde, o veredito do mapa é greenwashing)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:44:21+00:00
7568,ok,simbolica,0.4,0.3,0.1,leve,misto,M5_delegacao_desregulamentadora,0.8,4,4,0,0,0,False,,ambos,false,3,Ausência de dados sobre o impacto prático da designação de servidores não especializados para a fiscalização ambiental. | Falta de informações sobre a eficácia da gestão por Procuradores do Estado na celeridade dos processos de infração ambiental.,"A norma apresenta-se como um ajuste administrativo para cumprimento de decisão judicial (Eixo R), mas introduz alterações estruturais na SEDAM que fragilizam a autonomia técnica da fiscalização. O Art. 22-B permite que qualquer servidor à disposição da Secretaria, independentemente de concurso ou especialização, seja designado por portaria para lavrar autos de infração, o que configura uma delegação desregulamentadora (M5) que pode comprometer a qualidade e a segurança jurídica dos atos de fiscalização ambiental.

Adicionalmente, a norma altera a gestão da Diretoria de Autos de Infração, transferindo-a para Procuradores do Estado (Art. 22-C). Embora o governo alegue eficiência, a medida retira a gestão direta de técnicos ambientais da área sancionadora. Não foram identificadas alterações s",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:44:26+00:00
7580,com_ressalvas,greenwashing,0.9,1.0,0.1,forte,enfraquece,M2_reframing_de_regressao,1.0,4,3,0,1,0,False,,ambos,false,3,"Não há lacunas significativas, pois o dossiê contém o projeto original e a lei promulgada, permitindo a análise da intenção e do resultado.","A norma utiliza uma retórica de 'segurança jurídica' e 'adequação ao Código Florestal' para implementar uma redução drástica na exigência de Reserva Legal em Rondônia. Ao fixar percentuais de 10%, 20% e 50% para diferentes categorias de imóveis, a lei desobriga proprietários rurais de atingirem o patamar de 80% de cobertura florestal, padrão para a Amazônia Legal. O uso do termo 'regularização' mascara o efeito de anistia e redução permanente da proteção ambiental.

Adicionalmente, a norma permite o cômputo de Áreas de Preservação Permanente (APP) dentro da Reserva Legal, o que, na prática, diminui a área total de vegetação nativa protegida no imóvel. A justificativa do Executivo, ao alegar que a medida evita 'ônus adicional aos proprietários', confirma que o objetivo central é a desoneraç",1/4 citações órfãs,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:44:32+00:00
7659,ok,simbolica,0.4,0.25,0.15,forte,neutro,M1_norma_programatica_vazia,0.9,4,4,0,0,0,False,,ambos,false,3,Ausência de dados sobre a efetiva constituição da Comissão prevista no Art. 5º após a promulgação. | Falta de informações orçamentárias ou relatórios de implementação que comprovem se a norma saiu do papel.,"A Resolução nº 353/2016 apresenta uma retórica ambiental robusta, justificando a medida como uma forma de reduzir desperdícios, contribuir com o meio ambiente e combater vetores de doenças (Aedes Aegypti). Contudo, o efeito prático é limitado pela natureza programática e facultativa dos dispositivos. O uso do verbo 'poderá' no Art. 1º e a expressão 'sempre que possível' no Art. 7º retiram a obrigatoriedade da implementação da coleta seletiva solidária, transformando a norma em uma declaração de intenções sem mecanismos coercitivos ou metas vinculantes.

Não foram identificadas alterações substanciais entre o projeto original e a lei promulgada que indiquem a inserção de 'jabutis' ou revogações tácitas. A norma se enquadra como simbólica, pois cria uma estrutura administrativa (Comissão par",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:44:36+00:00
7686,descartada,simbolica,0.2,0.25,0.05,forte,neutro,M1_norma_programatica_vazia,0.9,4,1,0,3,0,False,,ambos,false,3,Ausência de dados sobre a execução orçamentária ou relatórios de implementação do projeto nas escolas após a promulgação.,"A norma possui caráter estritamente simbólico e pedagógico. O projeto de lei original e a lei promulgada são praticamente idênticos em seu conteúdo normativo, limitando-se a instituir um projeto de conscientização ambiental nas escolas sem estabelecer dotação orçamentária, metas quantitativas de plantio ou mecanismos de fiscalização e acompanhamento. A retórica é voltada para a educação ambiental, mas a ausência de obrigatoriedade ou estrutura de implementação efetiva enquadra a norma como M1 (norma programática vazia).

Não foram identificados dispositivos que tenham sido inseridos ou removidos entre o projeto e a lei que caracterizem retrocesso ou 'jabutis' (M3 ou M4). A norma não altera o regime de proteção ambiental do estado, apenas cria uma diretriz de incentivo escolar, o que a afas",3/4 citações não existem no dossiê,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:44:41+00:00
7693,ok,greenwashing,0.85,1.0,0.15,forte,enfraquece,M2_reframing_de_regressao,0.95,4,4,0,0,0,False,,ambos,false,3,"Não há lacunas significativas, pois o texto do projeto e da lei são idênticos, permitindo a análise da intenção legislativa e do efeito prático.","A norma utiliza uma retórica de 'ganho ambiental' e 'medidas compensatórias' para legitimar a supressão de vegetação em áreas de Reserva Legal, que são espaços protegidos por lei federal. O mecanismo de dissimulação reside no 'reframing': a lei apresenta a autorização para minerar em áreas protegidas como uma forma de 'compatibilizar' o desenvolvimento, quando, na prática, cria uma permissão legal para a degradação de áreas que deveriam ser intocáveis. 

Embora o projeto e a lei sejam praticamente idênticos, a estrutura da norma é um exemplo clássico de greenwashing legislativo, pois utiliza a exigência de compensação (20% superior) para mascarar o retrocesso ambiental que é a própria autorização de mineração em Reserva Legal. A justificativa do Executivo reforça essa retórica ao alegar qu",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:44:45+00:00
7718,ok,simbolica,0.2,0.125,0.075,leve,neutro,M1_norma_programatica_vazia,0.9,3,3,0,0,0,False,,ambos,false,3,"Ausência de regulamentação sobre o que implica, na prática, o título de 'Estância Turística' em termos de gestão ambiental ou restrições de uso do solo no município.","A norma possui caráter estritamente simbólico e administrativo. O projeto original utiliza uma retórica ambientalista ao descrever a biodiversidade do Vale do Guaporé e a importância dos corredores ecológicos, justificando a criação da 'Estância Turística' como forma de fomentar o ecoturismo. No entanto, a lei promulgada limita-se a conferir o título ao município, sem instituir qualquer mecanismo de proteção, plano de manejo, orçamento ou diretriz ambiental vinculante que justifique a retórica de preservação apresentada na justificativa do projeto.

Não houve alteração substancial entre o projeto e a lei que indicasse a inserção de 'jabutis' ou revogações tácitas. A norma enquadra-se como M1 (norma programática vazia), pois a transformação em estância turística não gera, por si só, efeitos",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:44:48+00:00
7741,com_ressalvas,greenwashing,0.85,1.0,0.15,forte,enfraquece,M2_reframing_de_regressao;M5_delegacao_desregulamentadora,0.9,3,2,0,1,0,False,,ambos,false,3,Ausência de dados sobre o impacto real na fiscalização ambiental após a vigência da norma. | Falta de informações sobre a eficácia da vistoria prévia da SEDAM mencionada no Anexo I.,"A norma utiliza uma retórica de 'desenvolvimento sustentável' e 'proteção ambiental' para, na prática, facilitar a regularização de Planos de Manejo Florestal (PMFS) em áreas de posse precária. Ao permitir que documentos fiscais e cadastrais (como ITR e CCIR) sirvam como prova de posse para fins de licenciamento ambiental, a lei fragiliza o controle sobre a ocupação de terras públicas e privadas, criando um mecanismo de 'regularização' via licenciamento florestal que contorna a necessidade de títulos fundiários formais.

O efeito prático é a desregulamentação do acesso ao manejo florestal, transferindo a responsabilidade de verificação da legitimidade da posse para documentos que não possuem natureza jurídica de título de propriedade. A comparação entre o projeto e a lei mostra que a estru",1/3 citações órfãs,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:44:53+00:00
7755,com_ressalvas,protecao_genuina,0.2,0.6,0.4,forte,misto,M1_norma_programatica_vazia,0.9,4,4,0,0,0,False,,ambos,false,3,"Ausência de informações sobre o Regimento Interno, que é o instrumento que efetivamente detalha o funcionamento do conselho.","A norma institui o Conselho Estadual de Política Ambiental (CONSEPA) com uma estrutura que, no papel, busca paridade entre governo e sociedade civil. A análise comparativa entre o projeto e a lei revela que, durante a tramitação, foi incluído o § 3º ao Art. 6º, que impõe o dever de transparência ao encaminhar relatórios e atas à Assembleia Legislativa, o que constitui um reforço de controle institucional não previsto originalmente. 

Embora a norma apresente características de M1 (dependência de Regimento Interno para definir competências detalhadas e funcionamento), ela não apresenta indícios claros de dissimulação ou esvaziamento de proteção ambiental. A estrutura de competências é ampla e o acréscimo de transparência na lei sancionada sugere um fortalecimento do colegiado em relação ao ",veredito protecao_genuina com efeito 'misto' | alega mecanismo de dissimulação (M1_norma_programatica_vazia) mas o veredito protecao_genuina diz que a norma protege de fato,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:44:57+00:00
7758,com_ressalvas,simbolica,0.4,0.6,0.2,forte,misto,M1_norma_programatica_vazia,0.9,4,3,0,1,0,False,,ambos,false,3,Faltam dados sobre a execução orçamentária real do FEPRAM para verificar se os recursos são majoritariamente aplicados em proteção ambiental ou em custeio administrativo.,"A norma apresenta uma retórica forte de proteção ambiental, justificando a criação do FEPRAM como meio de cumprir o artigo 225 da Constituição Federal. Contudo, o efeito prático é ambíguo. Embora o fundo tenha finalidades ambientais claras, o artigo 3º, incisos IX e X, permite que os recursos sejam utilizados para custear a estrutura administrativa da SEDAM (veículos, mobiliário, obras), o que caracteriza uma fragilidade na destinação exclusiva para a proteção ambiental. 

Durante a tramitação, houve uma alteração positiva: a inclusão do artigo 8º na Lei, que não constava no projeto original, estabelecendo a obrigatoriedade de prestação de contas semestral à Assembleia Legislativa. Esse mecanismo de controle parlamentar mitiga o risco de uso discricionário dos recursos, mas não altera a na",1/4 citações órfãs,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:45:02+00:00
7759,ok,nao_ambiental,0.1,,,leve,indeterminado,,0.7,3,3,0,0,0,False,,lei,true,3,"Ausência do texto do PROJETO original para comparação (o dossiê fornece apenas a lei). | O texto integral da norma está truncado, omitindo a maior parte dos anexos, o que impede a verificação de possíveis alterações nas exigências de licenciamento para atividades específicas.","A norma possui natureza eminentemente administrativa e tributária, focada na atualização de taxas e anexos de licenciamento ambiental. Embora a ementa mencione o 'Sistema de Licenciamento Ambiental', o conteúdo da lei limita-se a ajustar a base de cálculo e a estrutura dos anexos de taxas (UPF-RO), sem alterar os critérios de proteção ambiental, exigências de licenciamento ou competências dos órgãos. 

Não há evidências de dissimulação (greenwashing) ou retrocesso ambiental explícito, pois a norma atua na esfera da gestão financeira do sistema. A ausência de um projeto de lei original completo para comparação impede uma análise mais profunda sobre possíveis alterações de mérito que poderiam ter sido introduzidas durante a tramitação.",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:45:07+00:00
7914,com_ressalvas,retrocesso_transparente,0.2,0.5,0.3,leve,enfraquece,M3_revogacao_tacita,0.9,2,2,0,0,0,False,,ambos,false,3,,"A norma opera um retrocesso transparente ao revogar o artigo 5º da Lei nº 3.925/2016, que exigia a regulamentação pelo Poder Executivo para a implementação de medidas compensatórias florestais em áreas de mineração. A justificativa apresentada pelo autor alega que a revogação visa destravar a aplicação da lei, sob o argumento de que ela seria 'autoaplicável'. Contudo, ao remover a obrigatoriedade de normas complementares, a lei retira a segurança jurídica e a clareza técnica necessárias para a fiscalização e execução das compensações ambientais, enfraquecendo o rigor do controle sobre empreendimentos minerários em áreas de Reserva Legal.

Não se configura como greenwashing, pois a norma não utiliza retórica de proteção ambiental para disfarçar o enfraquecimento; ela admite explicitamente q","veredito retrocesso_transparente com retórica 'leve' (se há disfarce, o veredito do mapa é greenwashing)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:45:12+00:00
8053,com_ressalvas,greenwashing,0.9,1.0,0.1,forte,enfraquece,M1_norma_programatica_vazia;M2_reframing_de_regressao;M5_delegacao_desregulamentadora,0.95,4,2,0,2,0,False,,ambos,false,3,Ausência de dados sobre a capacidade técnica da SEDAM para fiscalizar o cumprimento das normas durante o período de moratória. | Falta de estudos de impacto ambiental que fundamentem a dispensa de licenciamento para áreas de amortecimento de Unidades de Conservação.,"A norma utiliza uma retórica de 'desburocratização' e 'apoio à economia' para justificar a suspensão da exigência de licenciamento ambiental por cinco anos para atividades de produção de grãos e confinamento bovino. O Eixo R (retórica) foca na importância econômica e na suposta baixa periculosidade das atividades, enquanto o Eixo E (efeito) concretiza um retrocesso ao desobrigar produtores de obterem licenças ambientais, inclusive em áreas sensíveis como zonas de amortecimento de Unidades de Conservação e grandes latifúndios (acima de 1.000 hectares).",2/4 citações órfãs,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:45:16+00:00
8137,ok,greenwashing,0.85,1.0,0.15,forte,enfraquece,M1_norma_programatica_vazia;M3_revogacao_tacita,1.0,3,3,0,0,0,False,,ambos,false,3,,"A norma apresenta um forte componente retórico ao proibir o amianto com base em evidências de saúde pública, mas o efeito prático foi severamente comprometido pelo veto do Poder Executivo aos artigos 4º e 5º. Ao remover as sanções (multas) e a previsão de regulamentação, a lei tornou-se uma norma programática vazia, sem meios de garantir o cumprimento da proibição estabelecida no Art. 1º.

O processo legislativo resultou em uma lei que mantém a aparência de proteção ambiental e sanitária (Eixo R), mas que, na prática, carece de força coercitiva (Eixo E). A ausência de penalidades específicas e de um órgão responsável pela fiscalização, decorrente do veto, configura um esvaziamento da proteção que inicialmente se propunha a implementar, caracterizando o fenômeno de dissimulação legislativa.",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:45:19+00:00
8222,com_ressalvas,retrocesso_transparente,0.2,0.0,0.2,nenhuma,enfraquece,M3_revogacao_tacita,0.9,2,1,0,1,0,False,,ambos,false,3,Ausência de justificativa técnica ou exposição de motivos detalhada para a exclusão dos incisos VIII e IX durante a tramitação legislativa.,"A norma, embora apresentada como uma atualização de taxas, promove um retrocesso ao suprimir, no texto final da lei, as taxas de fiscalização para importação de agrotóxicos que estavam previstas no projeto original (incisos VIII e IX do § 1º do art. 19). A ausência dessas taxas na lei promulgada, comparada ao projeto, configura uma desoneração de atividades de controle ambiental sobre substâncias potencialmente perigosas. Não há retórica ambiental na ementa ou no projeto, tratando-se de uma alteração de natureza administrativa e tributária que, ao remover custos de fiscalização, enfraquece o controle estatal sobre a entrada de agrotóxicos no estado.",1/2 citações órfãs,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:45:24+00:00
8238,ok,greenwashing,0.8,1.0,0.2,forte,enfraquece,M2_reframing_de_regressao;M5_delegacao_desregulamentadora,0.9,3,3,0,0,0,False,,ambos,false,3,Ausência de dados sobre o impacto orçamentário ou técnico da mudança de competência. | Ausência de registros de votação que permitam identificar a motivação política dos parlamentares durante a tramitação.,"A norma utiliza uma retórica de 'ampla discussão' e 'compensação justa' para justificar a retirada da competência do Poder Executivo de criar reservas florestais via decreto. Ao exigir que toda nova reserva seja criada por lei, a norma impõe um obstáculo político significativo à expansão de áreas protegidas, subordinando a conservação ambiental ao crivo parlamentar, que é historicamente mais suscetível a pressões de grupos econômicos locais. A justificativa do projeto explicita o objetivo de impedir a criação de reservas que não passem pelo crivo da Assembleia, revelando que o 'avanço' na participação democrática é, na verdade, um mecanismo de controle para dificultar a proteção de novas áreas.

O texto da lei promulgada é idêntico ao projeto original no que tange ao seu efeito restritivo.",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:45:28+00:00
8262,com_ressalvas,retrocesso_transparente,0.2,0.5,0.3,leve,enfraquece,M3_revogacao_tacita,0.9,3,3,0,0,0,False,,ambos,false,3,"Não há informações sobre a existência ou não de estudos técnicos que embasaram o decreto original do Executivo, o que impede a verificação da veracidade da alegação de 'exorbitância do poder regulamentar' feita pelos parlamentares.","O Decreto Legislativo nº 790/2018 promove o desmantelamento direto de uma unidade de conservação recém-criada pelo Poder Executivo. Embora a justificativa do projeto utilize uma retórica de defesa da legalidade e do devido processo legal (alegando falta de consulta pública e estudos técnicos), o efeito prático é a supressão imediata de uma área protegida. A norma não propõe uma alternativa de conservação ou um processo de regularização, mas sim a anulação pura e simples da proteção ambiental.

Este decreto faz parte de um conjunto de 10 normas aprovadas simultaneamente na mesma sessão legislativa, todas com o objetivo de sustar decretos de criação de diversas unidades de conservação (Estações Ecológicas, Reservas de Desenvolvimento Sustentável, Parques Estaduais e Áreas de Proteção Ambient","veredito retrocesso_transparente com retórica 'leve' (se há disfarce, o veredito do mapa é greenwashing)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:45:31+00:00
8263,com_ressalvas,retrocesso_transparente,0.2,0.5,0.3,leve,enfraquece,M3_revogacao_tacita,0.9,2,2,0,0,0,False,,ambos,false,3,"Não há informações no dossiê sobre a efetiva realização ou não de estudos técnicos e consultas públicas que embasaram o decreto original do Executivo, o que impede a verificação da veracidade da alegação de vício formal.","O Decreto Legislativo nº 791/2018 promove o retrocesso ambiental ao sustar os efeitos de um decreto do Poder Executivo que criava a Estação Ecológica Umirizal. A justificativa apresentada pelos parlamentares no projeto utiliza uma retórica de defesa da competência legislativa e do devido processo legal (alegando falta de consulta pública e estudos técnicos), enquadrando a medida como uma correção de abuso do Poder Executivo. Contudo, o efeito prático é a supressão imediata de uma unidade de conservação recém-criada.

A norma faz parte de um conjunto de dez decretos legislativos aprovados na mesma sessão (791 a 800), que, de forma coordenada, sustaram a criação de diversas unidades de conservação no estado de Rondônia. Embora a justificativa tente legitimar a ação sob o argumento de que o E","veredito retrocesso_transparente com retórica 'leve' (se há disfarce, o veredito do mapa é greenwashing)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:45:35+00:00
8264,com_ressalvas,retrocesso_transparente,0.2,1.0,0.8,forte,enfraquece,M2_reframing_de_regressao,1.0,3,3,0,0,0,False,,ambos,false,3,,"A norma opera um retrocesso ambiental direto ao sustar os efeitos de um decreto que criava uma Unidade de Conservação (Reserva de Desenvolvimento Sustentável Bom Jardim). Embora a justificativa do projeto utilize uma retórica de defesa da legalidade e do devido processo legislativo (alegando que o Executivo 'exorbitou do Poder Regulamentar' e ignorou a necessidade de 'estudos técnicos e de consulta pública'), o efeito prático é a supressão imediata de uma área protegida. 

Este decreto faz parte de um conjunto de 11 normas aprovadas simultaneamente na mesma sessão, todas com o objetivo de sustar a criação de diversas unidades de conservação no estado. A estratégia de apresentar a supressão de áreas protegidas como uma correção de 'excesso' do Executivo configura um reframing de regressão, ","veredito retrocesso_transparente com retórica 'forte' (se há disfarce, o veredito do mapa é greenwashing) | score do modelo (0.20) distante do derivado dos eixos que ele mesmo atribuiu (1.00: R=forte × E=enfraquece)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:45:39+00:00
8265,com_ressalvas,retrocesso_transparente,0.2,0.5,0.3,leve,enfraquece,M2_reframing_de_regressao,0.9,3,3,0,0,0,False,,ambos,false,3,"Não há informações sobre o conteúdo técnico dos estudos que embasaram o decreto original do Executivo, o que permitiria avaliar se a alegação de 'falta de consulta pública' na justificativa possui fundamento fático ou se é apenas retórica política.","O Decreto Legislativo nº 793/2018 promove o desmantelamento direto de uma Unidade de Conservação recém-criada pelo Poder Executivo. A justificativa apresentada pelos parlamentares utiliza o argumento de 'exorbitância do poder regulamentar' e a necessidade de 'crivo legislativo' (M2_reframing_de_regressao) para mascarar o efeito prático de supressão de proteção ambiental. A norma não é um caso de greenwashing clássico, pois não se apresenta como protetora do meio ambiente, mas sim como um ato de controle administrativo, embora o resultado final seja a eliminação de uma área protegida.

É importante notar que este decreto faz parte de um conjunto de 11 normas aprovadas na mesma sessão (Decretos Legislativos 793 a 800 e outros), que, de forma coordenada, sustaram os efeitos de diversos decret","veredito retrocesso_transparente com retórica 'leve' (se há disfarce, o veredito do mapa é greenwashing)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:45:43+00:00
